Animal_ID,Named,DateTime_Intake,Found_Location,Intake_Type,Intake_Condition,Animal_Type,Sex_upon_Intake,Age_upon_Intake,Breed,Color,DateTime_Outcome,Sex_upon_Outcome,Age_upon_Outcome,binary_outcome,Length_of_Stay,Wild,Younger_than_1_Intake
A813695,N,2020-02-16 11:42:00,Austin (TX),Stray,Normal,Cat,Intact Male,1.0,Domestic Shorthair,Other,2020-03-18 16:46:00,Neutered Male,1.0,0.0,31,N,N
A813694,Y,2020-03-12 10:44:00,Travis (TX),Stray,Normal,Dog,Neutered Male,1.0,Other,Black/Brown,2020-03-12 16:28:00,Neutered Male,1.0,0.0,0,N,N
A813693,N,2020-02-16 11:14:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.4166666666666667,Domestic Shorthair,Other,2020-02-22 17:09:00,Spayed Female,0.4166666666666667,0.0,6,N,Y
A813683,Y,2020-02-15 18:16:00,Ridge (TX),Stray,Normal,Dog,Intact Male,1.0,German Shepherd,Black/Brown,2020-02-25 11:39:00,Intact Male,1.0,0.0,9,N,N
A813682,Y,2020-02-16 11:11:00,Manor (TX),Stray,Normal,Dog,Neutered Male,1.0,Siberian Husky,Other,2020-02-16 15:03:00,Neutered Male,1.0,0.0,0,N,N
A813680,Y,2020-02-15 16:46:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.16666666666666666,Pit Bull Mix,Brown/White,2020-02-16 17:08:00,Spayed Female,0.16666666666666666,0.0,1,N,Y
A813675,Y,2020-02-27 12:30:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Siberian Husky,Black/White,2020-03-10 13:47:00,Neutered Male,2.0,0.0,12,N,N
A813674,N,2020-02-15 16:32:00,Austin (TX),Wildlife,Sick,Bat,Unknown,2.0,Other,Brown,2020-02-24 12:55:00,Unknown,2.0,1.0,8,Y,N
A813673,Y,2020-02-15 15:31:00,Travis (TX),Stray,Injured,Dog,Intact Female,2.0,Great Pyrenees,White,2020-02-26 17:16:00,Spayed Female,2.0,0.0,11,N,N
A813672,N,2020-02-15 15:31:00,Travis (TX),Stray,Injured,Dog,Intact Male,2.0,Other,White,2020-02-20 16:47:00,Neutered Male,2.0,0.0,5,N,N
A813671,Y,2020-02-15 15:42:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Labrador Retriever,Red,2020-02-26 16:28:00,Neutered Male,1.0,0.0,11,N,N
A813670,Y,2020-02-15 15:31:00,Travis (TX),Stray,Injured,Dog,Intact Male,2.0,Other,Brown/White,2020-02-29 16:18:00,Neutered Male,2.0,0.0,14,N,N
A813669,N,2020-02-15 15:31:00,Travis (TX),Stray,Injured,Dog,Intact Male,2.0,Great Pyrenees,White,2020-02-21 18:22:00,Neutered Male,2.0,0.0,6,N,N
A813665,N,2020-02-15 14:01:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Chihuahua Shorthair,White/Tan,2020-02-23 14:36:00,Neutered Male,1.0,0.0,8,N,N
A813664,Y,2020-02-15 13:26:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.75,Chihuahua Shorthair,Tricolor,2020-02-20 16:15:00,Neutered Male,0.75,0.0,5,N,Y
A813662,Y,2020-02-15 13:10:00,Manor (TX),Stray,Injured,Dog,Intact Female,14.0,Shih Tzu,Other,2020-02-15 14:26:00,Intact Female,14.0,0.0,0,N,N
A813658,Y,2020-02-15 12:26:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,4.0,Chihuahua Shorthair Mix,Red/White,2020-03-24 12:43:00,Intact Female,4.0,0.0,38,N,N
A813656,Y,2020-02-15 12:26:00,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,4.0,Chihuahua Shorthair Mix,Brown/White,2020-03-18 11:38:00,Intact Female,4.0,0.0,31,N,N
A813655,N,2020-02-15 12:10:00,Travis (TX),Stray,Normal,Dog,Intact Male,0.07692307692307693,Chihuahua Shorthair,White/Tan,2020-02-16 14:01:00,Intact Male,0.07692307692307693,0.0,1,N,Y
A813654,N,2020-02-15 12:10:00,Travis (TX),Stray,Normal,Dog,Intact Female,0.07692307692307693,Chihuahua Shorthair,Tricolor,2020-02-16 14:00:00,Intact Female,0.07692307692307693,0.0,1,N,Y
A813653,N,2020-02-15 12:10:00,Travis (TX),Stray,Normal,Dog,Intact Male,0.07692307692307693,Chihuahua Shorthair,Black/Brown,2020-02-16 14:00:00,Intact Male,0.07692307692307693,0.0,1,N,Y
A813652,N,2020-02-15 12:10:00,Travis (TX),Stray,Normal,Dog,Intact Male,0.07692307692307693,Chihuahua Shorthair,White/Tan,2020-02-16 13:59:00,Intact Male,0.07692307692307693,0.0,1,N,Y
A813648,Y,2020-02-15 11:04:00,Austin (TX),Owner Surrender,Normal,Hedgehog,Intact Male,2.0,Other,Brown,2020-02-16 15:22:00,Intact Male,2.0,0.0,1,N,N
A813646,N,2020-02-15 10:43:00,Travis (TX),Stray,Normal,Dog,Intact Female,3.0,Other,White,2020-02-20 16:47:00,Spayed Female,3.0,0.0,5,N,N
A813644,Y,2020-02-15 10:32:00,Austin (TX),Stray,Normal,Dog,Spayed Female,7.0,Labrador Retriever,Other,2020-02-15 14:23:00,Spayed Female,7.0,0.0,0,N,N
A813641,N,2020-02-14 20:47:00,Austin (TX),Wildlife,Normal,Bat,Unknown,2.0,Other,Brown,2020-02-15 09:53:00,Unknown,2.0,1.0,0,Y,N
A813640,N,2020-02-14 20:17:00,Austin (TX),Stray,Normal,Dog,Neutered Male,1.0,Chihuahua Shorthair,Black/White,2020-02-19 17:24:00,Neutered Male,1.0,0.0,4,N,N
